id,z,x,code,key
4488,16,86,13.0,
4489,17,86,1.0,walls
4490,18,86,13.0,
4491,19,86,13.0,
4492,20,86,13.0,
4493,21,86,13.0,
4494,22,86,13.0,
4495,23,86,13.0,
4496,24,86,13.0,
4497,25,86,13.0,
4498,26,86,13.0,
4499,27,86,13.0,
4500,28,86,13.0,
4501,29,86,13.0,
4502,30,86,13.0,
4503,31,86,13.0,
4504,32,86,13.0,
4505,33,86,13.0,
4506,34,86,13.0,
4507,35,86,13.0,
4508,36,86,13.0,
4509,37,86,13.0,
4510,38,86,13.0,
4511,39,86,13.0,
4512,40,86,13.0,
4513,41,86,13.0,
4514,42,86,13.0,
4515,43,86,13.0,
4516,44,86,13.0,
4517,45,86,13.0,
4518,46,86,13.0,
4519,47,86,13.0,
4520,48,86,13.0,
4521,49,86,13.0,
4522,50,86,13.0,
4523,51,86,1.0,walls
4524,0,87,1.0,walls
4525,1,87,1.0,walls
4526,2,87,1.0,walls
4527,3,87,9.0,rubble
4528,4,87,6.0,yellow victims
4529,5,87,9.0,rubble
4530,6,87,13.0,
4531,7,87,13.0,
4532,8,87,13.0,
4533,9,87,13.0,
4534,10,87,13.0,
4535,11,87,13.0,
4536,12,87,13.0,
4537,13,87,13.0,
4538,14,87,13.0,
4539,15,87,13.0,
4540,16,87,1.0,walls
4541,17,87,1.0,walls
4542,18,87,13.0,
4543,19,87,13.0,
4544,20,87,13.0,
4545,21,87,13.0,
4546,22,87,13.0,
4547,23,87,13.0,
4548,24,87,13.0,
4549,25,87,13.0,
4550,26,87,13.0,
4551,27,87,13.0,
4552,28,87,13.0,
4553,29,87,13.0,
4554,30,87,13.0,
4555,31,87,13.0,
4556,32,87,13.0,
4557,33,87,13.0,
4558,34,87,13.0,
4559,35,87,13.0,
4560,36,87,13.0,
4561,37,87,13.0,
4562,38,87,13.0,
4563,39,87,13.0,
4564,40,87,13.0,
4565,41,87,13.0,
4566,42,87,13.0,
4567,43,87,13.0,
4568,44,87,13.0,
4569,45,87,13.0,
4570,46,87,13.0,
4571,47,87,13.0,
4572,48,87,13.0,
4573,49,87,13.0,
4574,50,87,13.0,
4575,51,87,1.0,walls
4576,0,88,1.0,walls
4577,1,88,13.0,
4578,2,88,1.0,walls
4579,3,88,13.0,
4580,4,88,9.0,rubble
4581,5,88,13.0,
4582,6,88,13.0,
4583,7,88,13.0,
4584,8,88,13.0,
4585,9,88,13.0,
4586,10,88,13.0,
4587,11,88,13.0,
4588,12,88,13.0,
4589,13,88,9.0,rubble
4590,14,88,12.0,
4591,15,88,13.0,
4592,16,88,1.0,walls
4593,17,88,13.0,
4594,18,88,13.0,
4595,19,88,13.0,
4596,20,88,13.0,
4597,21,88,13.0,
4598,22,88,13.0,
4599,23,88,13.0,
4600,24,88,13.0,
4601,25,88,13.0,
4602,26,88,13.0,
4603,27,88,13.0,
4604,28,88,13.0,
4605,29,88,13.0,
4606,30,88,13.0,
4607,31,88,13.0,
4608,32,88,13.0,
4609,33,88,13.0,
4610,34,88,13.0,
4611,35,88,13.0,
4612,36,88,13.0,
4613,37,88,13.0,
4614,38,88,13.0,
4615,39,88,13.0,
4616,40,88,13.0,
4617,41,88,13.0,
4618,42,88,13.0,
4619,43,88,13.0,
4620,44,88,13.0,
4621,45,88,13.0,
4622,46,88,13.0,
4623,47,88,13.0,
4624,48,88,13.0,
4625,49,88,13.0,
4626,50,88,13.0,
4627,51,88,1.0,walls
4628,0,89,1.0,walls
4629,1,89,13.0,
4630,2,89,1.0,walls
4631,3,89,1.0,walls
4632,4,89,13.0,
4633,5,89,13.0,
4634,6,89,13.0,
4635,7,89,13.0,
4636,8,89,5.0,red victims
4637,9,89,13.0,
4638,10,89,13.0,
4639,11,89,13.0,
4640,12,89,9.0,rubble
4641,13,89,6.0,yellow victims
4642,14,89,9.0,rubble
4643,15,89,1.0,walls
4644,16,89,1.0,walls
4645,17,89,13.0,
4646,18,89,13.0,
4647,19,89,13.0,
4648,20,89,13.0,
4649,21,89,13.0,
4650,22,89,13.0,
4651,23,89,13.0,
4652,24,89,13.0,
4653,25,89,13.0,
4654,26,89,13.0,
4655,27,89,13.0,
4656,28,89,13.0,
4657,29,89,13.0,
4658,30,89,13.0,
4659,31,89,13.0,
4660,32,89,13.0,
4661,33,89,13.0,
4662,34,89,13.0,
4663,35,89,13.0,
4664,36,89,13.0,
4665,37,89,13.0,
4666,38,89,13.0,
4667,39,89,13.0,
4668,40,89,13.0,
4669,41,89,13.0,
4670,42,89,13.0,
4671,43,89,13.0,
4672,44,89,13.0,
4673,45,89,13.0,
4674,46,89,13.0,
4675,47,89,13.0,
4676,48,89,13.0,
4677,49,89,13.0,
4678,50,89,13.0,
4679,51,89,1.0,walls
4680,0,90,1.0,walls
4681,1,90,13.0,
4682,2,90,13.0,
4683,3,90,1.0,walls
4684,4,90,13.0,
4685,5,90,13.0,
4686,6,90,13.0,
4687,7,90,13.0,
4688,8,90,13.0,
4689,9,90,13.0,
4690,10,90,13.0,
4691,11,90,13.0,
4692,12,90,13.0,
4693,13,90,9.0,rubble
4694,14,90,13.0,
4695,15,90,1.0,walls
4696,16,90,13.0,
4697,17,90,13.0,
4698,18,90,13.0,
4699,19,90,13.0,
4700,20,90,13.0,
4701,21,90,13.0,
4702,22,90,13.0,
4703,23,90,13.0,
4704,24,90,13.0,
4705,25,90,13.0,
4706,26,90,13.0,
4707,27,90,13.0,
4708,28,90,13.0,
4709,29,90,13.0,
4710,30,90,13.0,
4711,31,90,13.0,
4712,32,90,13.0,
4713,33,90,13.0,
4714,34,90,13.0,
4715,35,90,13.0,
4716,36,90,13.0,
4717,37,90,13.0,
4718,38,90,13.0,
4719,39,90,13.0,
4720,40,90,13.0,
4721,41,90,13.0,
4722,42,90,13.0,
4723,43,90,13.0,
4724,44,90,13.0,
4725,45,90,13.0,
4726,46,90,13.0,
4727,47,90,13.0,
4728,48,90,13.0,
4729,49,90,13.0,
4730,50,90,13.0,
4731,51,90,1.0,walls
4732,0,91,1.0,walls
4733,1,91,13.0,
4734,2,91,13.0,
4735,3,91,1.0,walls
4736,4,91,1.0,walls
4737,5,91,1.0,walls
4738,6,91,13.0,
4739,7,91,13.0,
4740,8,91,13.0,
4741,9,91,13.0,
4742,10,91,13.0,
4743,11,91,13.0,
4744,12,91,13.0,
4745,13,91,1.0,walls
4746,14,91,1.0,walls
4747,15,91,1.0,walls
4748,16,91,13.0,
4749,17,91,13.0,
4750,18,91,13.0,
4751,19,91,13.0,
4752,20,91,13.0,
4753,21,91,13.0,
4754,22,91,13.0,
4755,23,91,13.0,
4756,24,91,13.0,
4757,25,91,13.0,
4758,26,91,13.0,
4759,27,91,13.0,
4760,28,91,13.0,
4761,29,91,13.0,
4762,30,91,13.0,
4763,31,91,13.0,
4764,32,91,13.0,
4765,33,91,13.0,
4766,34,91,13.0,
4767,35,91,13.0,
4768,36,91,13.0,
4769,37,91,13.0,
4770,38,91,13.0,
4771,39,91,13.0,
4772,40,91,13.0,
4773,41,91,13.0,
4774,42,91,13.0,
4775,43,91,13.0,
4776,44,91,13.0,
4777,45,91,13.0,
4778,46,91,13.0,
4779,47,91,13.0,
4780,48,91,13.0,
4781,49,91,13.0,
4782,50,91,13.0,
4783,51,91,1.0,walls
4784,0,92,1.0,walls
4785,1,92,13.0,
4786,2,92,13.0,
4787,3,92,13.0,
4788,4,92,13.0,
4789,5,92,13.0,
4790,6,92,1.0,walls
4791,7,92,1.0,walls
4792,8,92,13.0,
4793,9,92,13.0,
4794,10,92,13.0,
4795,11,92,1.0,walls
4796,12,92,1.0,walls
4797,13,92,13.0,
4798,14,92,13.0,
4799,15,92,13.0,
4800,16,92,13.0,
4801,17,92,13.0,
4802,18,92,13.0,
4803,19,92,13.0,
4804,20,92,13.0,
4805,21,92,13.0,
4806,22,92,13.0,
4807,23,92,13.0,
4808,24,92,13.0,
4809,25,92,13.0,
4810,26,92,13.0,
4811,27,92,13.0,
4812,28,92,13.0,
4813,29,92,13.0,
4814,30,92,13.0,
4815,31,92,13.0,
4816,32,92,13.0,
4817,33,92,13.0,
4818,34,92,13.0,
4819,35,92,13.0,
4820,36,92,13.0,
4821,37,92,13.0,
4822,38,92,13.0,
4823,39,92,13.0,
4824,40,92,13.0,
4825,41,92,13.0,
4826,42,92,13.0,
4827,43,92,13.0,
4828,44,92,13.0,
4829,45,92,13.0,
4830,46,92,13.0,
4831,47,92,13.0,
4832,48,92,13.0,
4833,49,92,13.0,
4834,50,92,13.0,
4835,51,92,1.0,walls
4836,0,93,1.0,walls
4837,1,93,13.0,
4838,2,93,13.0,
4839,3,93,13.0,
4840,4,93,13.0,
4841,5,93,13.0,
4842,6,93,13.0,
4843,7,93,1.0,walls
4844,8,93,1.0,walls
4845,9,93,1.0,walls
4846,10,93,1.0,walls
4847,11,93,1.0,walls
4848,12,93,13.0,
4849,13,93,13.0,
4850,14,93,13.0,
4851,15,93,13.0,
4852,16,93,13.0,
4853,17,93,13.0,
4854,18,93,13.0,
4855,19,93,13.0,
4856,20,93,13.0,
4857,21,93,13.0,
4858,22,93,13.0,
4859,23,93,13.0,
4860,24,93,13.0,
4861,25,93,13.0,
4862,26,93,13.0,
4863,27,93,13.0,
4864,28,93,13.0,
4865,29,93,13.0,
4866,30,93,13.0,
4867,31,93,13.0,
4868,32,93,13.0,
4869,33,93,13.0,
4870,34,93,13.0,
4871,35,93,13.0,
4872,36,93,13.0,
4873,37,93,13.0,
4874,38,93,13.0,
4875,39,93,13.0,
4876,40,93,13.0,
4877,41,93,13.0,
4878,42,93,13.0,
4879,43,93,13.0,
4880,44,93,13.0,
4881,45,93,13.0,
4882,46,93,13.0,
4883,47,93,13.0,
4884,48,93,13.0,
4885,49,93,13.0,
4886,50,93,13.0,
4887,51,93,1.0,walls
4888,0,94,1.0,walls
4889,1,94,1.0,walls
4890,2,94,1.0,walls
4891,3,94,1.0,walls
4892,4,94,1.0,walls
4893,5,94,1.0,walls
4894,6,94,1.0,walls
4895,7,94,1.0,walls
4896,8,94,1.0,walls
4897,9,94,1.0,walls
4898,10,94,1.0,walls
4899,11,94,1.0,walls
4900,12,94,1.0,walls
4901,13,94,1.0,walls
4902,14,94,1.0,walls
4903,15,94,1.0,walls
4904,16,94,1.0,walls
4905,17,94,1.0,walls
4906,18,94,1.0,walls
4907,19,94,1.0,walls
4908,20,94,1.0,walls
4909,21,94,1.0,walls
4910,22,94,1.0,walls
4911,23,94,1.0,walls
4912,24,94,1.0,walls
4913,25,94,1.0,walls
4914,26,94,1.0,walls
4915,27,94,1.0,walls
4916,28,94,1.0,walls
4917,29,94,1.0,walls
4918,30,94,1.0,walls
4919,31,94,1.0,walls
4920,32,94,1.0,walls
4921,33,94,1.0,walls
4922,34,94,1.0,walls
4923,35,94,1.0,walls
4924,36,94,1.0,walls
4925,37,94,1.0,walls
4926,38,94,1.0,walls
4927,39,94,1.0,walls
4928,40,94,1.0,walls
4929,41,94,1.0,walls
4930,42,94,1.0,walls
4931,43,94,1.0,walls
4932,44,94,1.0,walls
4933,45,94,1.0,walls
4934,46,94,1.0,walls
4935,47,94,1.0,walls
4936,48,94,1.0,walls
4937,49,94,1.0,walls
4938,50,94,1.0,walls
4939,51,94,1.0,walls
